seriesId,frequencyCode,spanishTitle,englishTitle,firstObservation,lastObservation,updatedAt,createdAt,frequency,search_text
F089.ECB.MMSDEB.COMDNC2.T,QUARTERLY,"Banca de empresas: créditos comerciales, Demanda por nuevos créditos, Pymes, Moderadamente más débil","Commercial portfolio, Demand for new credits, SMEs, Moderately weaker",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Demanda por nuevos créditos, Pymes, Moderadamente más débil Commercial portfolio, Demand for new credits, SMEs, Moderately weaker"
F089.ECB.MMSDEB.CONSDNC1.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Demanda por nuevos créditos, Consumo, Moderadamente más débil","Households portfolio, Demand for new credits, Consumer, Moderately weaker",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Demanda por nuevos créditos, Consumo, Moderadamente más débil Households portfolio, Demand for new credits, Consumer, Moderately weaker"
F089.ECB.MMSDEB.CONSDNC2.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Demanda por nuevos créditos, Hipotecarios, Moderadamente más débil","Households portfolio, Demand for new credits, Mortgages for housing, Moderately weaker",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Demanda por nuevos créditos, Hipotecarios, Moderadamente más débil Households portfolio, Demand for new credits, Mortgages for housing, Moderately weaker"
F089.ECB.MMSDEB.IMBDNC1.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Demanda por nuevos créditos, Inmobiliarios, Moderadamente más débil","Commercial real estate and construction credits, Demand for new credits, Commercial real estate, Moderately weaker",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Demanda por nuevos créditos, Inmobiliarios, Moderadamente más débil Commercial real estate and construction credits, Demand for new credits, Commercial real estate, Moderately weaker"
F089.ECB.MMSDEB.IMBDNC2.T,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Demanda por nuevos créditos, Construcción, Moderadamente más débil","Commercial real estate and construction credits, Demand for new credits, Construction, Moderately weaker",01-10-2010,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos inmobiliarios y de la construcción, Demanda por nuevos créditos, Construcción, Moderadamente más débil Commercial real estate and construction credits, Demand for new credits, Construction, Moderately weaker"
F089.ECB.MMSRES.COMCC1.T,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Disminución de las líneas de crédito (en relación con el volumen de ventas), Moderadamente más restrictivos","Commercial portfolio, Credit conditions, Large firms: Decrease in credit lines (in relation to sales volume), Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Disminución de las líneas de crédito (en relación con el volumen de ventas), Moderadamente más restrictivos Commercial portfolio, Credit conditions, Large firms: Decrease in credit lines (in relation to sales volume), Moderately more restrictive"
F089.ECB.MMSRES.COMCC10.T,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Aumento del premio exigido a los créditos más riesgosos, Moderadamente más restrictivos","Commercial portfolio, Credit conditions, SMEs: Increase in the premium required for riskier loans, Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Aumento del premio exigido a los créditos más riesgosos, Moderadamente más restrictivos Commercial portfolio, Credit conditions, SMEs: Increase in the premium required for riskier loans, Moderately more restrictive"
F089.ECB.MMSRES.COMCC2.T,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Aumento del spread sobre el costo de fondos de su banco, Moderadamente más restrictivos","Commercial portfolio, Credit conditions, Large firms: Increased spread over your bank's cost of funds, Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Aumento del spread sobre el costo de fondos de su banco, Moderadamente más restrictivos Commercial portfolio, Credit conditions, Large firms: Increased spread over your bank's cost of funds, Moderately more restrictive"
F089.ECB.MMSRES.COMCC3.T,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Mayor requerimiento de garantías o imposición de otras condiciones contractuales, Moderadamente más restrictivos","Commercial portfolio, Credit conditions, Large firms: Increased requirement of guarantees or imposition of other contractual conditions, Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Mayor requerimiento de garantías o imposición de otras condiciones contractuales, Moderadamente más restrictivos Commercial portfolio, Credit conditions, Large firms: Increased requirement of guarantees or imposition of other contractual conditions, Moderately more restrictive"
F089.ECB.MMSRES.COMCC4.T,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Disminución en el plazo de los créditos, Moderadamente más restrictivos","Commercial portfolio, Credit conditions, Large firms: Decrease in the term of credits, Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Disminución en el plazo de los créditos, Moderadamente más restrictivos Commercial portfolio, Credit conditions, Large firms: Decrease in the term of credits, Moderately more restrictive"
F089.ECB.MMSRES.COMCC5.T,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Aumento del premio exigido a los créditos más riesgosos, Moderadamente más restrictivos","Commercial portfolio, Credit conditions, Large firms: Increase in the premium required for riskier loans, Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Grandes empresas: Aumento del premio exigido a los créditos más riesgosos, Moderadamente más restrictivos Commercial portfolio, Credit conditions, Large firms: Increase in the premium required for riskier loans, Moderately more restrictive"
F089.ECB.MMSRES.COMCC6.T,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Disminución de las líneas de crédito (en relación con el volumen de ventas), Moderadamente más restrictivos","Commercial portfolio, Credit conditions, SMEs: Decrease in credit lines (in relation to sales volume), Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Disminución de las líneas de crédito (en relación con el volumen de ventas), Moderadamente más restrictivos Commercial portfolio, Credit conditions, SMEs: Decrease in credit lines (in relation to sales volume), Moderately more restrictive"
F089.ECB.MMSRES.COMCC7.T,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Aumento del spread sobre el costo de fondos de su banco, Moderadamente más restrictivos","Commercial portfolio, Credit conditions, SMEs: Increased spread over your bank's cost of funds, Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Aumento del spread sobre el costo de fondos de su banco, Moderadamente más restrictivos Commercial portfolio, Credit conditions, SMEs: Increased spread over your bank's cost of funds, Moderately more restrictive"
F089.ECB.MMSRES.COMCC8.T,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Mayor requerimiento de garantías o imposición de otras condiciones contractuales, Moderadamente más restrictivos","Commercial portfolio, Credit conditions, SMEs: Increased requirement of guarantees or imposition of other contractual conditions, Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Mayor requerimiento de garantías o imposición de otras condiciones contractuales, Moderadamente más restrictivos Commercial portfolio, Credit conditions, SMEs: Increased requirement of guarantees or imposition of other contractual conditions, Moderately more restrictive"
F089.ECB.MMSRES.COMCC9.T,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Disminución en el plazo de los créditos, Moderadamente más restrictivos","Commercial portfolio, Credit conditions, SMEs: Decrease in the term of credits, Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Condiciones crediticias, Pymes: Disminución en el plazo de los créditos, Moderadamente más restrictivos Commercial portfolio, Credit conditions, SMEs: Decrease in the term of credits, Moderately more restrictive"
F089.ECB.MMSRES.COMEA1.T,QUARTERLY,"Banca de empresas: créditos comerciales, Estándares de aprobación, Grandes empresas, Moderadamente más restrictivos","Commercial portfolio, Approval standards, Large firms, Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Estándares de aprobación, Grandes empresas, Moderadamente más restrictivos Commercial portfolio, Approval standards, Large firms, Moderately more restrictive"
F089.ECB.MMSRES.COMEA2.T,QUARTERLY,"Banca de empresas: créditos comerciales, Estándares de aprobación, Pymes, Moderadamente más restrictivos","Commercial portfolio, Approval standards, SMEs, Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de empresas: créditos comerciales, Estándares de aprobación, Pymes, Moderadamente más restrictivos Commercial portfolio, Approval standards, SMEs, Moderately more restrictive"
F089.ECB.MMSRES.CONSCC1.T,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Tamaño máximo del crédito en cuotas o de la línea de crédito en relación al ingreso, Moderadamente más restrictivos","Households portfolio, Credit conditions, Consumer: Maximum size of installment credit or line of credit in relation to income, Moderately more restrictive",01-01-2003,01-01-2026,15-04-2026,15-04-2026,QUARTERLY,"Banca de personas: créditos de consumo e hipotecarios, Condiciones crediticias, Consumo: Tamaño máximo del crédito en cuotas o de la línea de crédito en relación al ingreso, Moderadamente más restrictivos Households portfolio, Credit conditions, Consumer: Maximum size of installment credit or line of credit in relation to income, Moderately more restrictive"
